datetimeUtc,PM2.5,TEMP,DEWP
2025-08-05 11:00:00+00:00,35.17908318837484,25.48116652170817,13.215174865722657
2025-08-05 12:00:00+00:00,40.70262495676676,25.62441651026408,13.36000827153524
2025-08-05 13:00:00+00:00,42.89537461598714,26.399415969848636,13.842349243164065
2025-08-05 14:00:00+00:00,41.12116686503092,25.491541703542072,13.000049940745035
2025-08-05 15:00:00+00:00,39.90349960327149,23.660458246866863,11.650241661071778
2025-08-05 16:00:00+00:00,49.38566684722901,21.6026250521342,10.800966739654545
2025-08-05 17:00:00+00:00,62.09258365631104,20.120874722798664,10.547166379292804
2025-08-05 18:00:00+00:00,52.5735829671224,19.793333053588867,10.462416458129884
2025-08-05 19:00:00+00:00,50.43124961853027,19.190583388010666,10.109324995676682
2025-08-05 20:00:00+00:00,48.36062494913737,18.765291690826416,9.64023338953654
2025-08-05 21:00:00+00:00,47.02087529500326,18.473333199818928,9.321241537729897
2025-08-05 22:00:00+00:00,36.281166553497314,17.674708048502605,8.301749674479169
2025-08-05 23:00:00+00:00,31.831249396006267,16.165958563486736,7.2036753654479995
2025-08-06 00:00:00+00:00,33.23912493387858,14.869250138600668,6.673441791534426
2025-08-06 01:00:00+00:00,31.456375122070312,14.782958269119264,6.7094415505727145
2025-08-06 02:00:00+00:00,32.108458042144775,14.344458421071373,6.41792497634888
2025-08-06 03:00:00+00:00,25.01420831680298,13.888749917348228,6.128591505686444
2025-08-06 04:00:00+00:00,46.865124225616455,13.68079193433126,6.10665863355001
2025-08-06 05:00:00+00:00,42.26145839691162,15.313416481018066,7.545983060201008
2025-08-06 06:00:00+00:00,38.41079171498617,18.64829158782959,9.404333305358886
2025-08-06 07:00:00+00:00,33.36600033442179,21.399375120798748,10.776416937510174
2025-08-06 08:00:00+00:00,35.03000005086263,23.758458455403645,12.184033393859863
2025-08-06 09:00:00+00:00,33.26229159037272,25.557833194732662,13.288758182525633
2025-08-06 10:00:00+00:00,37.197625478108726,26.29729159673055,13.908141485850015
2025-08-06 11:00:00+00:00,31.97558323542277,28.46475013097127,15.501700178782142
2025-08-06 12:00:00+00:00,33.25650008519491,30.18400017420451,16.6935751914978
2025-08-06 13:00:00+00:00,30.798999786376957,29.551375071207683,16.119083404541016
2025-08-06 14:00:00+00:00,33.39683294296265,27.49616686503093,14.620891825358077
2025-08-06 15:00:00+00:00,49.29441642761231,24.635125001271565,12.825850009918213
2025-08-06 16:00:00+00:00,44.0591246287028,22.82062514623006,11.779950110117593
2025-08-06 17:00:00+00:00,40.64624945322672,21.354625066121415,11.04546680450439
2025-08-06 18:00:00+00:00,38.62066618601481,21.009583473205566,10.832783444722493
2025-08-06 19:00:00+00:00,23.098499933878585,20.440833568573,10.61550029118856
2025-08-06 20:00:00+00:00,13.730624914169312,19.818166573842365,10.5669415473938
2025-08-06 21:00:00+00:00,8.708208282788595,19.28041648864746,10.549033164978027
2025-08-06 22:00:00+00:00,6.191958387692769,19.14983367919922,10.599033610026042
2025-08-06 23:00:00+00:00,3.5907499690850577,18.99749994277954,10.593516572316487
2025-08-07 00:00:00+00:00,3.3957499961058297,18.965208212534588,10.683416525522869
2025-08-07 01:00:00+00:00,5.197875022888184,18.858999411265057,10.727682717641196
2025-08-07 02:00:00+00:00,8.538708368937174,18.839374542236328,10.771857833862304
2025-08-07 03:00:00+00:00,8.768083333969116,18.70608361562093,10.795758692423501
2025-08-07 04:00:00+00:00,10.281875133514404,18.08749993642171,10.481466611226399
2025-08-07 05:00:00+00:00,24.719375133514404,18.0879168510437,10.494400246938069
2025-08-07 06:00:00+00:00,25.890541553497314,19.00362491607666,10.940949948628743
2025-08-07 07:00:00+00:00,32.23120832443237,20.89579137166341,11.852849769592284
2025-08-07 08:00:00+00:00,35.04330539703369,22.96069431304932,12.9308526357015
2025-08-07 09:00:00+00:00,32.21983321507772,25.26687479019165,14.351224740346272
2025-08-07 10:00:00+00:00,33.738541762034096,28.095458030700684,16.08109137217204
2025-08-07 11:00:00+00:00,35.20012458165487,28.781874815622967,16.203508154551187
2025-08-07 12:00:00+00:00,34.06158336003622,28.65691677729289,15.896616840362551
2025-08-07 13:00:00+00:00,35.35241572062174,26.21566677093506,14.11742509206136
2025-08-07 14:00:00+00:00,42.80270767211914,23.86691665649414,13.116625022888183
